file /data/app/SKTcake/SKTcake.apk 3d336cabfed33ff1f919cbd9713ef68e 0
file /data/app/Cyamera/Cyamera.apk c981c1650a8407c4e19095c1a109fb1c 0
file /data/app/gifticon/oat/arm/gifticon.odex 7791c9d879dc790dfc85701fd4fd525e 0
file /data/app/Cyamera/oat/arm/Cyamera.odex e383cd3df93ddb2595c19e570b2f9355 0
file /data/app/tmap_PHONE_ship_4.6.3.1790_2016-09-02_17-37-02/tmap_PHONE_ship_4.6.3.1790_2016-09-02_17-37-02.apk 879247a306648ba1933b2a05c4c12d52 0
file /data/app/TGuard/TGuard.apk 9d62fefa06dfaea8b41a72fda3f2b42a 0
file /data/app/SyrupWallet/oat/arm/SyrupWallet.odex b14b245e985397106c0b6ec3e0d5e5d7 0
file /data/app/SKTcake/oat/arm/SKTcake.odex ff1fba8228466e6c796b89863dc5f80a 0
file /data/app/gifticon/gifticon.apk 73866d745b19202ba638f22736fcd7b8 0
file /data/app/11st/oat/arm/11st.odex bfd41d4efd9d04707b46e58f78c4f700 0
file /data/app/MelOn/oat/arm/MelOn.odex ca5cd8e75a908a5d50b0cc18c77b5815 0
file /data/app/Tfreemium_plus/oat/arm/Tfreemium_plus.odex a8885bdc65095ce160559c4e04973576 0
file /data/app/shockingdeal/oat/arm/shockingdeal.odex ef3e0f54b82dbb7e5c12d737c4930a8c 0
file /data/app/Oksusu_v3.1.0.apk fd92a5ac89f08aca8f0ea87c82b01b3e 0
file /data/app/OKCashbag/oat/arm/OKCashbag.odex ed4711e4ae6e0ac246487950b728baaa 0
file /data/app/syruptable/syruptable.apk 48cdb23d8ef538c92e41e6bea58e881f 0
file /data/app/tmap_PHONE_ship_4.6.3.1790_2016-09-02_17-37-02/oat/arm/tmap_PHONE_ship_4.6.3.1790_2016-09-02_17-37-02.odex d9b5edb8a3e4883ea00aa0f23186bcb8 0
file /data/app/MelOn/MelOn.apk 6c230c828c588f5647402545ec25102d 0
file /data/app/syruptable/oat/arm/syruptable.odex e443e065256fc051d9acf2d802916b38 0
file /data/app/TContact/oat/arm/TContact.odex 2a73d7421852fd58f9cfd94c45e445db 0
file /data/app/SyrupWallet/SyrupWallet.apk 6b8530090ab5d917f61e371778978eaa 0
file /data/app/NatePortal/oat/arm/NatePortal.odex df6b0b00aa832c0c4b639d7920538cc7 0
file /data/app/11st/11st.apk 103ac9d45e5bbf55aadddc5181e3e761 0
file /data/app/Netffice24/oat/arm/Netffice24.odex 3160231c79646ea6c4566320f826949b 0
file /data/app/Tfreemium_plus/Tfreemium_plus.apk a9462f0e3bd33fbd3bc5eaaccc7b6700 0
file /data/app/TContact/TContact.apk da6e3df955e01a58fe97a2d912066709 0
file /data/app/shockingdeal/shockingdeal.apk a7989e50f209e162a8c4e48e0196b40f 0
file /data/app/Tcallhelper/Tcallhelper.apk 285cfad7499af17fa01b1d5f9928613e 0
file /data/app/TGuard/oat/arm/TGuard.odex 788d01e2d207175681e10a08ffc02216 0
file /data/app/OKCashbag/OKCashbag.apk 9b467391e29a599990243cfb7f398296 0
file /data/app/SMARTBILL/SMARTBILL.apk ebbfe46e38007755e70ecb4241383817 0
file /data/app/tmembership/tmembership.apk e5ee498eead912bb30a53d2fcb4a094a 0
file /data/app/NatePortal/NatePortal.apk b79bea982b111c920df30e6f364c58ab 0
file /data/app/Tcallhelper/oat/arm/Tcallhelper.odex c4c352482feccb8efe30510d1d5e7a8e 0
file /data/app/syruporder/oat/arm/syruporder.odex 42ba70186ed14f47ecab3ebb0dfbcfb4 0
file /data/app/Netffice24/Netffice24.apk 55a931b06d776aab8d529f392ad3c378 0
file /data/app/UserManual/UserManual.apk 01de4b059729d321be07f4ab862fb281 0
file /data/app/Calculator/oat/arm/Calculator.odex eff503f2328078c4955a2f782bee67a3 0
file /data/app/syruporder/syruporder.apk 5aced9a9738f62e30d275b2455bc575d 0
file /data/app/tmembership/oat/arm/tmembership.odex 96c94b3ffa3f9285dc4a7154ad307c18 0
file /data/app/DATACOUPON/oat/arm/DATACOUPON.odex 09ff76fa9c8ae0735137b7fef3cc19aa 0
file /data/app/Calculator/Calculator.apk 187e394351758d28e5e01b3b3370975b 0
file /data/app/DATACOUPON/DATACOUPON.apk 409fae9f588c522f7a42a43a16cee5da 0
file /data/app/UserManual/oat/arm/UserManual.odex 277a5cc636424da7287037ae05d954b9 0
file /data/vegahome_check_factory_reset_info d41d8cd98f00b204e9800998ecf8427e 0
file /data/fota_factory_flag d41d8cd98f00b204e9800998ecf8427e 0
